Automation Anywhere Enterprise Client_11.2_L_EN_02,Automation Anywhere Enterprise Client 11.2 (English),<p>Automation Anywhere Client 11.2.0. This is the client application to be installed only on RPA VDIs and not to be installed on own laptop/desktop/machine</p> <p>LS:&nbsp; Client (Server based)</p>,Yes,0.0,Yes,Yes
Avaya IP Softphone_5.28_L_EN_01,Avaya IP Softphone 5.28 (English),"	IP Telephony	<p>LS:&nbsp; Freeware</p>",Yes,0.0,Yes,Yes
Avaya Message Manager_5.1_L_EN_01,Avaya Message Manager 5.1 (English),"	Message Manager.	<p>LS:&nbsp; Freeware</p>",Yes,0.0,Yes,Yes
AVerMedia AverTV 3D_ 6.5.2_L_RU_01,AVerMedia AverTV 3D  6.5.2 (Russian),"This is software package goes with TV tuner, include video capturing app + drivers. This package compatible with Windows 7\8 32&amp;64bit editions. <p>LS:&nbsp; Freeware</p>",Yes,0.0,Yes,Yes
Avermedia Volargo_1.0_V_EN_01_v5.0,Avermedia Volargo 1.0 (English),"<table width=""497"" dir=""LTR"" border=""1"" cellspacing=""0"" cellpadding=""7"">     <tbody>     </tbody> </table> <p>The glossy AVerTV Volar Go matches your Mac and remains the user interface as friendly and intuitive as Apple always is. Watching TV on laptop is not the only one bonus, your old VHS cassettes and other analog contents now have the way to be saved in your laptop with the support for AV-in. <br /> <br /> LS:&nbsp; Freeware</p> <p style=""text-align: left;"" dir=""LTR"">&nbsp;</p>",Yes,0.0,Yes,Yes
Avery Design and Print_4.0.1_V_EN_01,Avery Design and Print 4.0.1 (English),"	Design & Print software makes it easy to customize all your Avery products in minutes, without an Internet connection. Select a blank or pre-designed template, personalize your text, add images and adjust your colors in just a few simple steps. It?s also easy to do a mail merge with our drag-and-drop tool, or add QR codes, sequential numbers and special shapes in a snap.	<p>LS:&nbsp; Freeware</p>",Yes,0.0,Yes,Yes
Avery Design and Print_4.0_V_DE_01,Avery Design and Print 4.0 (German),"	Design & Print software makes it easy to customize all your Avery products in minutes, without an Internet connection. Select a blank or pre-designed template, personalize your text, add images and adjust your colors in just a few simple steps. It?s also easy to do a mail merge with our drag-and-drop tool, or add QR codes, sequential numbers and special shapes in a snap.	<p>LS:&nbsp; Freeware</p>",Yes,0.0,Yes,Yes
Avocent DSView 4 Session Viewers_4.5.0.247_L_EN_01,Avocent DSView 4 Session Viewers 4.5.0.247 (English),"<p><span style=""font-family: Segoe UI; font-size: 11px;"">Software that provides a secure, remote, infrastructure management control.&nbsp; Provides a single-rack view for servers, embedded technologies, network equipment and power devices.&nbsp; Keyboard/Video/Mouse (aka KVM) controls over IP management system.<br /> </span></p> <p>LS:&nbsp;&nbsp;Server based</p>",Yes,0.0,Yes,Yes
AWIMD Windows Receiver MirrorOP_1.0.7.1_V_EN_01,AWIMD Windows Receiver MirrorOP 1.0.7.1 (English),"�offers professional wireless presentation systems that allow up to 4 users to share content from any device to Present, Interact and Collaborate.",No,0.0,Yes,No
AWS CommandLineInterface_1.11_L_EN_01,AWS CommandLineInterface 1.11 (English),"	The AWS Command Line Interface (AWS CLI) is a unified tool that provides a consistent interface for interacting with all parts of AWS	<p>LS:&nbsp; Freeware</p>",Yes,0.0,Yes,Yes
AxentriaDM_6.0.2_V_ES_01,AxentriaDM 6.0.2 (Spanish),"<p>Axentria is an apllication tool to scan and search digitalized  documentation, this application is installed in a local server for moire than 4 years and AxentriaDM is the client software for this app.</p> <p>LS:&nbsp; Server based</p>",Yes,0.0,Yes,Yes
Axis Communications Companion Std_3.63.007_L_EN_01,Axis Communications Companion Std 3.63.007 (English),<p>REFS Security Axis Companion video management software for intercoms</p> LS: Freeware (HW related),Yes,0.0,Yes,Yes
Axis Communications Companion_4.2.16_L_EN_01,Axis Communications Companion 4.2.16 (English),Installs:Axis Communications Companion_4.2.16_L_EN_01,Yes,0.0,Yes,Yes
Axis Device Manager Std(x64)_5.03_L_EN_01,Axis Device Manager Std(x64) 5.03 (English),"<p>AXIS Device Manager is an on-premise tool that delivers an easy, cost-effective and secure way to perform device management. It offers security installers and system administrators a highly effective tool to manage all major installation, security and maintenance tasks. It is compatible with the majority of Axis network cameras, access control and audio devices. </p> <p>LS:&nbsp; Freeware</p>",Yes,0.0,Yes,Yes
Aztec_7.1_L_EN_01,Aztec 7.1 (English),"	Marketing data viewer	<p>LS:&nbsp; Freeware</p>",Yes,0.0,Yes,Yes
Azure DevOps Integration Tool Office 2019_16.171.31729.1_L_EN_01,Azure DevOps Integration Tool Office 2019 16.171.31729.1 (English),<p>Installs: Azure DevOps Integration Tool Office 2019_16.171.31729.1_L_EN_01</p> <p>LS: Freeware</p>,Yes,0.0,Yes,Yes
Babylon EnterpriseClient_10.5.0.5_L_EN_01,Babylon EnterpriseClient 10.5.0.5 (English),"<p>Look up tool, used for instant translation and also searching Novartis internal information like people, projects or acronyms. Users click on word on the screen and get the information in a pop up window.</p> <p>NOTE:&nbsp; Replaced with Alcon package.&nbsp; Will request retirement of package.&nbsp; (ck 7 Jul 2020)</p> <p>LS:&nbsp; Global (Limited)</p>",Yes,300,No,No
Backup Recovery Management Console_11.5_V_EN_01,Acronis Backup Recovery Management Console 11.5 (English),"	Acronis Management Console allows to manage backups tasks on laboratory clients. Package containing Acronis backup agent for laboratory clients. 	<p>LS:&nbsp; Freeware</p>",Yes,0.0,Yes,Yes
BalenaEtcher(x64)_1.7.0_L_EN_01,BalenaEtcher(x64) 1.7.0 (English),<p>Installs:&nbsp;BalenaEtcher(x64)_1.7.0_L_EN_01</p> <p>LS: Freeware</p>,Yes,0.0,Yes,Yes
Balsamiq Mockups_3.1.8_V_EN_01,Balsamiq Mockups 3.1.8 (English),"<p>Using Mockups feels like drawing, but because it�s digital, you can tweak and rearrange easily. Teams can come up with a design and iterate over it in real-time in the course of a meeting.  Product managers, designers, developers, and even clients can now work together in the same tool to quickly iterate over wireframes, before writing code.</p> <p>LS:&nbsp; Global (Limited)</p>",Yes,89,No,Yes
Bananatag Outlook AddIn_3.0.6_L_EN_01,Bananatag Outlook AddIn 3.0.6 (English),Installs: Bananatag Outlook AddIn_3.0.6_L_EN_01,Yes,0.0,Yes,Yes
Bank of China online AID_1.1.17.321_V_ZH_02,Bank of China online AID 1.1.17.321 (Chinese) [Build 02],<p>BOC online Banking Aid is a tool for Corporate Banking login. this software will automatically monitor login problems and fix them.</p> <p>LS:&nbsp; Freeware</p>,Yes,0.0,Yes,Yes
Bar Tender Label Print_10_V_EN_02,Bar Tender Label Print 10 (English) [BUILD 02],<p>Label Printing Software version 10.1 SR4 required for new licensing.</p> <p>LS:&nbsp; Seat based</p>,Yes,305.1,No,Yes
Barco Clickshare CSM-1_1.09.00.04_V_EN_01,Barco Clickshare CSM-1 1.09.00.04 (English),"	ClickShare makes connecting to meeting room?s video system a matter of clicking a button. This one click wonder not only helps the presenter get the presentation on-screen in a second, but it also allows the other people in the meeting to participate more actively. This is done using the unique ClickShare Button, or by installing a simple app to share content from an Android or iOS smartphone or tablet. The result is enhanced meeting efficiency and better decision-making. 	<p>LS:&nbsp; Freeware</p>",Yes,0.0,Yes,Yes
Barco ClickShare CSM-1_4.19.2.10_L_EN_01,Barco ClickShare CSM-1_4.19.2.10_L_EN_01,<p>Installs:Barco ClickShare CSM-1_4.19.2.10_L_EN_01</p> <p>LS: Freeware</p>,Yes,0.0,Yes,No
Barco ClickShare Desktop_4.23.0.23_L_EN_01,Barco ClickShare Desktop 4.23.0.23 (English),<p>Installs :&nbsp;Barco ClickShare Desktop_4.23.0.23_L_EN_01</p> <p>LS: Freeware</p>,Yes,0.0,Yes,Yes
Barco ClickShare Desktop_4.23.0.23_L_EN_01,Barco ClickShare Desktop 4.23.0.23 (English),Installs :&nbsp;Barco ClickShare Desktop_4.23.0.23_L_EN_01,No,0.0,Yes,No
Barco ClickShare ExtnPack+Launcher_1.0.2.3_L_EN_01,Barco ClickShare ExtnPack+Launcher 1.0.2.3 (English),"ClickShare makes connecting to meeting room?s video system a matter of clicking a button. This one click wonder not only helps the presenter get the presentation on-screen in a second, but it also allows the other people in the meeting to participate more actively. This is done using the unique ClickShare Button, or by installing a simple app to share content from an Android or iOS smartphone or tablet. The result is enhanced meeting efficiency and better decision-making. <p>LS:&nbsp; Freeware</p>",Yes,0.0,Yes,No
Barco ClkshreExtnPack STD(x64)_1.1.0.6_L_EN_01,Barco ClkshreExtnPack STD(x64) 1.1.0.6 (English),"ClickShare makes connecting to meeting room?s video system a matter of clicking a button. This one click wonder not only helps the presenter get the presentation on-screen in a second, but it also allows the other people in the meeting to participate more actively. This is done using the unique ClickShare Button, or by installing a simple app to share content from an Android or iOS smartphone or tablet. The result is enhanced meeting efficiency and better decision-making. <p>LS:&nbsp; Freeware</p>",Yes,0.0,Yes,No
Barcoda_3.39_L_EN_01,Barcoda 3.39 (English),<p>Bluetooth barcode scanner software/driver</p> <p>LS:&nbsp; Freeware</p>,Yes,0.0,Yes,Yes
Bartels MacroRecorder_1.0.73_L_EN_01,Bartels MacroRecorder 1.0.73 (English),<p>Records mouse and keyboard actions for infinite replay.&nbsp; Enables repetitive system tests.</p> <p>LS:&nbsp; Seat based</p>,Yes,49.95,No,Yes
BarTenderandNiceLabelVirtualPrinters_7.3.2_D_EN_01,BarTenderandNiceLabelVirtualPrinters 7.3.2 (English),<p>Virtual Printers that Alcon Global Graphics use in conjunction with the BarTender and NiceLabel applications needed for creating labels.<br /> &nbsp;<br /> 1. BarTender: EasyCoder 3400E (203 dpi)<br /> 2. BarTender: SATO CL612e<br /> 3. BarTender: Zebra 105SL (IOL MetroPAK)<br /> 4. BarTender: Zebra PAX110 (Consumer Products)<br /> 5. BarTender: Zebra PAX170 (PharmSurg)<br /> 6. BarTender: Printronix T5204r<br /> 7. NiceLabel: FUZZY </p> <p>Needs: Seagull Bartender SR3_9.4_L_EN_01 as pre-req<br /> <br /> LS:&nbsp; Freeware</p>,Yes,0.0,Yes,Yes
Basware IP and PM Workstation Prod_5.1_V_EN_01,Basware IP and PM Workstation Prod 5.1 (English),<p>Alcon Basware Purchase to Pay (P2P) application is designed to provide control and visibility over the entire request to pay (RTP) transaction lifecycle- from how an indirect item is ordered and received to the way the final invoice is processed providing full insight into cash flow and financial commitments	</p> <p>LS:&nbsp;Server based</p>,Yes,0.0,Yes,Yes
Basware IP and PM Workstation_5.1_V_EN_02,Basware IP and PM Workstation 5.1 (English) [Build 02],<p>Alcon Basware Purchase to Pay (P2P) application is designed to provide control and visibility over the entire request to pay (RTP) transaction lifecycle- from how an indirect item is ordered and received to the way the final invoice is processed providing full insight into cash flow and financial commitments	</p> <p>LS:&nbsp; Server based</p>,Yes,0.0,Yes,Yes
Basware Tiff_1.0.01_L_EN_01,Basware tiff 1.0.01(English),Installs: Basware Tiff_1.0.01_L_EN_01,Yes,0.0,Yes,Yes
Basware_5.0_L_EN_01,Basware_5.0 (english),<p>Procurement and automated processing of purchase invoices</p> <p>LS:&nbsp; Global (Limited)</p>,Yes,0.0,Yes,No
BCC950 ConferenceCam(x64)_2.41.913_L_EN_01,BCC950 ConferenceCam(x64) 2.41.913 (English),"	This release of webcam software supports the BCC950 ConferenceCam ONLY  If you have previously installed a prior version of QuickCam or LWS software, we suggest that you completely uninstall it before installing this new version.  After the installation, your system will have the necessary Logitech Drivers and Plug-in required to support Skype 5.7 or above. 	<p>LS:&nbsp; Freeware</p>",Yes,0.0,Yes,Yes
bcTester_4.9_M_EN_01,bcTester 4.9 (English) (Manual),"	bcTester reads barcodes from images or PDF files. Linear barcodes can be recognized as well as modern 2D-(two dimensional) barcodes.	<p>LS:&nbsp; Freeware</p>",Yes,0.0,Yes,Yes
Beamex CWSI Client_1.0_L_EN_01,Beamex CWSI Client 1.0 (English),CWSI Client software allows for connection of Beamex MC6 calibrators to the CMX application. <p>LS:&nbsp; Server based</p>,Yes,0.0,Yes,Yes
Beamex eCalibration CMX_2.10.1_V_EN_01,Beamex eCalibration CMX 2.10.1 (English),<p>The system is used for instrument Calibration and Certification and storage of calibration data. An interface to SAP-PM is implemented in order to automatically submit schedules from SAP PM to the eCalibration System.</p> <p>Prerequisite</p> <p>Microsoft .NET Framework_4.6.2_L_EN_01</p> <p>MS Visual C++ 2015 Redist(x86)_14.0.23026_L_EN_01</p> <p>LS:&nbsp; Server based</p>,Yes,0.0,Yes,Yes
Beckhoff TwinCAT Engineering(x64)_2.11_L_EN_01,Beckhoff TwinCAT Engineering(x64) 2.11 (English),"	The Beckhoff TwinCAT software system turns almost any compatible PC into a real-time controller with a multi-PLC system, NC axis control, programming environment and operating station.  This software allows the communication to SCADA on site DEGW. 	<p>LS:&nbsp; Freeware</p>",Yes,0.0,Yes,Yes
Belgium e-ID middleware_4.2.3252_L_EN_01,Belgium e-ID middleware 4.2.3252 (English),"	This software is used for communication with the Belgium government using your ID-card in combination with a card reader.	<p>LS:&nbsp; Freeware</p>",Yes,0.0,Yes,Yes
Bentley Powerdraft_8.11.09.833_T_DE_01,Bentley Powerdraft 8.11.09.833 (German),<p>CAD Software</p> <p>NOTE:&nbsp; Alcon does not have any licenses for this software.&nbsp; This package was created back in 2017.&nbsp; New package should be created if license is ever purchased.&nbsp; (ck 2 Oct 2020)</p> <p>LS:&nbsp; Subscription</p>,Yes,2403,No,No
BentleyView_8.11_L_EN_01,BentleyView 8.11 (English),"	CADViewer for Autocad and Microstation. A CAD file viewing application that can open, view, and print DGN, DWG and DXF file formats.	<p>LS:&nbsp; Freeware</p>",Yes,0.0,Yes,Yes
Biamp Systems Canvas_3.1.0.6_V_EN_01,Biamp Systems Canvas 3.1.0.6 (English),"	The Tesira product family includes TesiraLUX, which transports both audio and video signals over a single network; Tesira SERVER, which can be deployed as a redundant pair; as well as SERVER-IO, TesiraFORT?, and several expanders. The platform offers different networking capabilities, allowing Tesira to suit a wide array of installation environments.	<p>LS:&nbsp; Freeware</p>",Yes,0.0,Yes,Yes
BioELN IDBS eWorkbook_10.0.2_L_EN_03,BioELN IDBS eWorkbook 10.0.2 (English) [Build 03],"<p>BioELN is an electronic Laboratory Notebook which is designed to support Biologics Cell Line Development. BioELN enables scientists to capture, analyze and search &amp; report laboratory data.  </p> <p>Application installs Add-Ins to Word so creating a Local Package</p> <p>LS:&nbsp;Named User</p>",Yes,4500,No,Yes
BIOVIA ePMC AI Dev_1.0_V_EN_02,BIOVIA ePMC AI Dev 1.0 (English) [Build02],"<p>Smartbatch AI, Packages for RDP-connection to LES (DEV, TEST &amp; PROD System)	</p> <p>&nbsp;</p> <p>Diabled as this application is trying to connect to NVS system.</p> <p>LS:&nbsp;&nbsp;Server based</p>",Yes,0.0,Yes,No
BIOVIA ePMC AI Test_1.0_V_EN_02,BIOVIA ePMC AI Test 1.0 (English) [Build02],"<p>Smartbatch AI, Packages for RDP-connection to LES (DEV, TEST &amp; PROD System)	</p> <p>Disabled as this application is trying to connect to NVS system.</p> <p>LS:&nbsp;&nbsp;Server based</p>",Yes,0.0,Yes,No
BIOVIA ePMC AI_1.0_V_EN_02,BIOVIA ePMC AI 1.0 (English) [Build02],"<p>Smartbatch AI, Packages for RDP-connection to LES (DEV, TEST &amp; PROD System)	</p> <p>&nbsp;</p> <p>Disabled as this application is trying to connect to NVS system.</p> <p>LS:&nbsp;&nbsp;Server based</p>",Yes,0.0,Yes,No
BIRDS FAX Plus Archive Downloader_1.2.0.1_L_JA_01,BIRDS FAX Plus Archive Downloader 1.2.0.1 (Japenese),"<p>Need to install this software to browse archived FAX images and dowload them to&nbsp;computeters as well, stored on Birds's server, one of our outrsourcing partners.</p> <p>LS:&nbsp; Subscription</p>",Yes,0.0,Yes,Yes
